date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:30:39	41137/41137	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:33%20GMT	https://cdn.shopify.com/s/files/1/0054/0567/1479/files/sizechart.png?v=1604665385	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0054/0567/1479/files/sizechart2687.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:40	135931/135931	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:20%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/19_9cf751dd-ce5e-4450-9f19-8874328a76cd.png?v=1559990791	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/19_9cf751dd-ce5e-4450-9f19-8874328a76cd31bf.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:47	361292/361292	---M-Z	200	added ('OK')	application/javascript	etag:%225f971164-5834c%22	https://s7.addthis.com/js/300/addthis_widget.js	C:/product%20page/product%20page/s7.addthis.com/js/300/addthis_widget.js	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:54	130521/130521	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:34%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/files/2_de786d25-bc5e-4389-bc9a-8a6fdd4bbef5_500x500.png?v=1560337794	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/files/2_de786d25-bc5e-4389-bc9a-8a6fdd4bbef5_500x5003c98.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:57	101163/101163	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:41%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/files/1_61c70a53-fafe-4fd5-a1b0-f77d516be1d9_500x500.png?v=1560337801	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/files/1_61c70a53-fafe-4fd5-a1b0-f77d516be1d9_500x50088e4.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:59	121466/121466	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:41%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/files/3_37416915-be82-49cd-af80-01cac036f8a0_500x500.png?v=1560337798	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/files/3_37416915-be82-49cd-af80-01cac036f8a0_500x5001d85.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:31:01	7714/7714	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:01:01%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/no-image.png?v=12406213062340129427	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/no-image70ff.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:31:02	1721/1721	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jan%202022%2015:01:02%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/slider.js?v=9058317691011772044	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/slideref9e.js	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:31:02	4312/4312	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2006%20Jan%202022%2015:01:03%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/variants.js?v=2132837054811032715	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/variants9e7d.js	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:31:04	2770/2770	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Jan%202022%2015:01:04%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/owl.video.play.png	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/owl.video.play.png	(from http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/includes.min.css?v=15543733615381598380)
20:31:05	1824/1824	---M--	200	added ('OK')	image/jpeg	date:Thu,%2006%20Jan%202022%2015:01:05%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/comment-blog.jpg?v=17182103927320299498	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/comment-blogfd3f.jpg	(from http://cdn.shopify.com/s/files/1/0086/0251/7559/t/4/assets/base.css?v=5661026623906887463)
20:31:08	129827/129827	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:48%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/files/7_30c6c4b8-9d24-47bd-9e48-14039e5551ad_500x500.png?v=1560337805	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/files/7_30c6c4b8-9d24-47bd-9e48-14039e5551ad_500x5000133.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:31:10	1903/1903	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:79f4b792a5dea837d16878536067a743	https://organic-ishi.myshopify.com/products/mauris-bibendum.oembed	C:/product%20page/product%20page/organic-ishi.myshopify.com/products/mauris-bibendum.oembed	(from https://organic-ishi.myshopify.com/products/mauris-bibendum)
20:31:17	145992/145992	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:55%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/files/8_9177c71a-ceaf-4ce3-acab-c3af764755b0_500x500.png?v=1560337810	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/files/8_9177c71a-ceaf-4ce3-acab-c3af764755b0_500x5004043.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:31:17	132112/132112	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:58%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/files/10_500x500.png?v=1560337820	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/files/10_500x50019ef.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:31:31	165557/165557	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:01:06%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/1.png?v=1559981746	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/191f9.png	(from https://organic-ishi.myshopify.com/products/mauris-bibendum)
20:31:35	151488/151488	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:01:11%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/2.png?v=1559981748	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/2cc6f.png	(from https://organic-ishi.myshopify.com/products/mauris-bibendum)
20:31:37	123843/123843	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:01:18%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/3.png?v=1559981750	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/37bec.png	(from https://organic-ishi.myshopify.com/products/mauris-bibendum)
20:31:39	2480/2480	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:01fac682ee15c1aff151d4140fea94c5	https://organic-ishi.myshopify.com/products/fusce-fermentum.oembed	C:/product%20page/product%20page/organic-ishi.myshopify.com/products/fusce-fermentum.oembed	(from https://organic-ishi.myshopify.com/products/fusce-fermentum)
20:31:40	145568/145568	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:01:18%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/4.png?v=1559981752	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/42fbe.png	(from https://organic-ishi.myshopify.com/products/mauris-bibendum)
20:31:53	135119/135119	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:01:32%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/5.png?v=1559981755	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/58bfc.png	(from https://organic-ishi.myshopify.com/products/mauris-bibendum)
20:32:00	123843/123843	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:01:40%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/3_28e3cf02-0b4c-4dfb-9fae-3ca0adb53740.png?v=1559982592	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/3_28e3cf02-0b4c-4dfb-9fae-3ca0adb53740ba6a.png	(from https://organic-ishi.myshopify.com/products/fusce-fermentum)
20:32:00	151488/151488	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:01:36%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/2_19e65f58-6fab-4b73-a7a4-bf41a432b102.png?v=1559982589	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/2_19e65f58-6fab-4b73-a7a4-bf41a432b1022ab0.png	(from https://organic-ishi.myshopify.com/products/fusce-fermentum)
20:32:04	145568/145568	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:01:41%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/4_77754d61-fbac-4098-a7f0-bd83cc73d7b2.png?v=1559982594	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/4_77754d61-fbac-4098-a7f0-bd83cc73d7b296a7.png	(from https://organic-ishi.myshopify.com/products/fusce-fermentum)
